Placa,DPI_Anterior,Nombre_Anterior,Fecha,DPI_Nuevo,Nombre_Nuevo
OHL-5468,3256447594573,Gaspar Quiroga Zamorano,2019-08-21,6869476770904,Angelina Mas Villa
OHL-5468,6869476770904,Angelina Mas Villa,2019-03-04,9488576969142,Reyna Echeverría Escrivá
KQK-7621,6766986967602,Josefina Fernandez Jiménez,2023-11-30,7842786563327,Nidia Baena Vila
KQK-7621,7842786563327,Nidia Baena Vila,2015-02-01,7827350026037,Felisa Solana Bernal
KQK-7621,7827350026037,Felisa Solana Bernal,2018-06-18,8850521916353,Raúl Bayón Garriga
JLB-3206,8770697830925,Guiomar Vilaplana Tejedor,2024-09-19,6277988901226,Ana Sofía Elisa Jódar Pou
JLB-3206,6277988901226,Ana Sofía Elisa Jódar Pou,2017-03-08,8356337928991,Merche Rebollo Vicente
JLB-3206,8356337928991,Merche Rebollo Vicente,2020-01-31,1063198241438,Rómulo Pi Mur
EBP-6812,5959440136355,Rosario Bonilla Marin,2019-05-22,5085535262121,Matías Heras Amo
EBP-6812,5085535262121,Matías Heras Amo,2018-01-27,3885859167038,Ramiro Boix-Pallarès
HAK-2355,8857703622709,Vicenta Losada,2024-06-12,7389872881246,Pascuala Escolano Ramis
HAK-2355,7389872881246,Pascuala Escolano Ramis,2017-09-24,3464057404792,Carlota Torrijos Luna
HAK-2355,3464057404792,Carlota Torrijos Luna,2023-05-11,1227720412924,Adriana Rubio Mendoza
ESE-1375,4509862614320,Reynaldo Aranda Ibáñez,2022-07-28,8499001672825,Chelo Obdulia Manrique Escudero
ESE-1375,8499001672825,Chelo Obdulia Manrique Escudero,2015-09-17,8853544863601,Yéssica Quintero Iniesta
ESE-1375,8853544863601,Yéssica Quintero Iniesta,2020-06-30,7376255615715,Lilia Montenegro Pastor
EHB-8384,7405531688062,Roberta Plaza Fiol,2016-06-22,2578627587818,Ainoa Arnau
QBI-5298,4947330510895,César Sola Caro,2024-09-07,1312555985795,Rosaura Guerrero Segura
GRM-2206,9415363426643,Isaías Montalbán Tapia,2016-10-01,5805820374660,Hipólito Lara Ródenas
GRM-2206,5805820374660,Hipólito Lara Ródenas,2017-10-21,2677553996194,Modesta Roura Valencia
GRM-2206,2677553996194,Modesta Roura Valencia,2016-05-09,6125768990760,Yéssica Tamarit-Crespo
IOM-8805,8552130027755,Flora Borrego-Corominas,2018-08-17,5307523615260,Macario de Pozuelo
IOM-8805,5307523615260,Macario de Pozuelo,2024-10-31,8442848062361,Aarón Canet Amador
ZMV-5154,1351048011905,Alexandra Romeu Solano,2016-12-05,7421204618422,Segismundo Huertas-Calvo
ZMV-5154,7421204618422,Segismundo Huertas-Calvo,2023-05-19,7147964141884,Gerónimo Bautista Cobo Mancebo
ZMV-5154,7147964141884,Gerónimo Bautista Cobo Mancebo,2020-10-14,9778101461302,Leoncio Luján Ferrán
CJJ-3195,5113587864935,Rosenda Ibañez Almansa,2016-05-19,7309314111770,Cebrián Aguado Peralta
QFD-1417,9753712268571,José Somoza Cabello,2023-02-10,5635625673619,Eligio Moraleda-Tejero
MQB-9693,7216311428743,Sosimo Rivera Castells,2021-02-26,8566063333868,Imelda Boada Mínguez
EKZ-1715,6616570003383,Celso Dimas Llano Echeverría,2017-04-29,5447058813230,Elodia de Castelló
EKZ-1715,5447058813230,Elodia de Castelló,2022-09-18,4066936174761,Luís Peiró Chaparro
EKZ-1715,4066936174761,Luís Peiró Chaparro,2020-02-26,8209783792368,Natanael Batalla
XZK-1345,7059914629907,Teodosio Talavera Porras,2023-07-27,5300161132542,Cloe Bayón Urrutia
XLA-7576,7176185857801,América Berta Revilla Quiroga,2024-03-13,3056946181008,José Antonio Llanos Barriga
XLA-7576,3056946181008,José Antonio Llanos Barriga,2017-07-17,2640807142176,David del Anguita
XLA-7576,2640807142176,David del Anguita,2023-12-23,5323252549535,Fabricio Recio Checa
UNO-0479,1870643585148,Leire Aznar,2019-10-04,1370662243264,Ciríaco Abella Navarrete
UNO-0479,1370662243264,Ciríaco Abella Navarrete,2016-04-04,5802192311737,Victoria Abril Cuenca Pedrero
UNO-0479,5802192311737,Victoria Abril Cuenca Pedrero,2023-05-17,9490992418355,Nuria Galan Fuster
SJS-6950,9076367290501,Ofelia Manrique Blanes,2024-04-14,3887068960293,Guillermo Gómez
SJS-6950,3887068960293,Guillermo Gómez,2020-08-14,8947640980768,Bautista Llorente Solera
UXO-1861,2223172712670,Roberto Garcés Almeida,2016-10-25,6938185264341,Curro Gaya Cervantes
UXO-1861,6938185264341,Curro Gaya Cervantes,2017-08-17,9409719598143,Gabriel Higueras Vélez
UXO-1861,9409719598143,Gabriel Higueras Vélez,2016-05-22,5070653634224,Isidro Roura
RRS-7864,7010190537225,Dan de Miranda,2022-08-19,3823914813926,Aroa Mendizábal Herrera
RRS-7864,3823914813926,Aroa Mendizábal Herrera,2015-05-14,4932847137977,Emilia Prada
RRS-7864,4932847137977,Emilia Prada,2018-04-20,8715544759782,Prudencio Rozas Castejón
FCO-3023,2426345390928,Agustina Sureda Murcia,2023-03-14,8720991952385,Plinio Arjona-Pujol
FCO-3023,8720991952385,Plinio Arjona-Pujol,2019-08-25,7336243135452,Ceferino Cortes Alberdi
FCO-3023,7336243135452,Ceferino Cortes Alberdi,2023-06-20,1359002167109,Pía Ángela Quintanilla Clavero
KOX-5501,7849196336206,Encarnacion de Vaquero,2020-10-09,3669267529090,Eusebia Solsona Ramirez
KOX-5501,3669267529090,Eusebia Solsona Ramirez,2016-09-03,4197359525978,Salvador Caparrós-Salvà
MMO-1960,5289768732243,Leocadio Leiva Fernández,2023-11-19,8238458296285,Ruy Calleja-Leiva
MMO-1960,8238458296285,Ruy Calleja-Leiva,2016-04-07,6524220096412,Martín Lloret Almagro
MMO-1960,6524220096412,Martín Lloret Almagro,2017-05-15,2396216090594,José del Villegas
UCR-2362,9183863847716,María José Lidia Conde Catalán,2019-06-20,3302882939425,Pepe Alemany Nieto
LWV-3735,4225901578118,Ale Isa Bas Moya,2018-06-23,9649080509046,Vilma Casanovas Toledo
LWV-3735,9649080509046,Vilma Casanovas Toledo,2019-06-21,3910007708562,América del Quero
CVG-5388,3285369827734,Graciana Olivares Roldan,2022-07-18,7588232289686,Ángel Noguera-Mas
MKV-6053,8797863613047,Felix Buendía Ángel,2018-05-25,2533803401867,Manola del Cases
QUI-2799,8582397589677,Salvador Cerdán Vara,2018-01-05,7229770396460,Josep Santos-Neira
QUI-2799,7229770396460,Josep Santos-Neira,2016-01-17,4848567087408,Azahar Blanch Viña
KPA-8806,6748189957503,Bernardita del Borrell,2020-08-04,3064112923020,Marcia Marcela Clavero Tejera
QYW-9953,1844747168900,Cipriano del Guardia,2015-03-18,6066880373804,Benito Cantón
OAP-0038,8889954784520,Tecla Berenguer Heredia,2019-10-02,9836574781969,Tito Gabriel Lloret Benavent
OAP-0038,9836574781969,Tito Gabriel Lloret Benavent,2024-11-21,7021337377626,Germán del Cruz
BKE-3650,2700638320284,Nadia Baños Soto,2021-12-12,1864308514547,Cándida Vazquez
NXY-9146,2716561508078,Azeneth Vara Navarro,2019-02-01,2060214640798,Ascensión Gallardo Ribera
NZQ-5950,4466898738046,Leocadia Adriana Ballester Mancebo,2022-02-17,2792839627859,Eulalia Roma Fuentes
ZMJ-8905,3941645511658,Lope de Domingo,2020-05-31,5113340446537,Candelaria Isern-Alberto
ZMJ-8905,5113340446537,Candelaria Isern-Alberto,2018-08-22,3491768436075,Pánfilo Iglesias
ZMJ-8905,3491768436075,Pánfilo Iglesias,2021-09-23,9135586917887,Eligio Ayllón-Ramirez
TXR-0424,2040754081414,Amador Robledo-Guillén,2017-10-29,5784340622483,Manuela Carmelita Cabrera Llopis
TXR-0424,5784340622483,Manuela Carmelita Cabrera Llopis,2019-09-22,7860597953126,Abilio Guadalupe Segarra Armengol
TXR-0424,7860597953126,Abilio Guadalupe Segarra Armengol,2018-12-09,1137187798509,Norberto Buendía Céspedes
BUK-2064,2961757111517,Delia de Raya,2020-02-23,8705907547192,Glauco de Cuevas
BUK-2064,8705907547192,Glauco de Cuevas,2015-08-24,3687500414377,Reyes del Benavides
RJA-1634,6615396582456,Severiano Cuesta Campillo,2016-10-29,6199706746378,Mario Quintanilla
TJO-9388,2392169140519,Gracia Cepeda Lasa,2018-03-09,2824055716888,Leire Marti Navarrete
TJO-9388,2824055716888,Leire Marti Navarrete,2017-08-02,4891326091754,Florinda Juan Diéguez
XUU-5851,2427396096562,Edelmira de Amores,2018-05-15,4461433961588,José Marcos Macías
ZCF-9835,9780032860982,Eli de Rocha,2015-11-24,8868552712462,Gerardo Ale Juliá Ortuño
ZCF-9835,8868552712462,Gerardo Ale Juliá Ortuño,2018-05-03,5530230261600,Arturo Vélez Jimenez
WIR-5836,3728853670149,Juan Antonio Alcalde Requena,2020-02-08,2073371425393,Mayte del Bustos
OOE-4214,7824711437997,Tadeo Isern Rey,2021-01-02,1537263782606,Che Román Barral
OOE-4214,1537263782606,Che Román Barral,2016-11-29,3736851748269,Renato Jiménez Pedraza
OOE-4214,3736851748269,Renato Jiménez Pedraza,2020-10-02,3998785229590,Geraldo Rosendo Fuster Diaz
MCU-1108,1613509545333,Manuel del Antúnez,2017-04-02,9701608018218,Marcia Antúnez
WXK-3237,8417599416149,Flavia Sacristán Cantón,2018-07-02,6261104574942,Cintia de Hurtado
WXK-3237,6261104574942,Cintia de Hurtado,2016-12-28,1486922854903,Sebastian Ayllón-Vázquez
WXK-3237,1486922854903,Sebastian Ayllón-Vázquez,2015-12-25,6898265860396,Ruperta del Lamas
GGZ-3568,2187445992565,Nando Izaguirre Jurado,2015-11-21,1350602444376,Guiomar Trini Ballesteros Lucas
GGZ-3568,1350602444376,Guiomar Trini Ballesteros Lucas,2020-04-22,7137352424247,Odalis Visitación Puga Quero
BZP-0202,1788548621555,Josué Quintero-Torrecilla,2021-10-18,3428855986088,Jesusa Nogueira Cerro
BZP-0202,3428855986088,Jesusa Nogueira Cerro,2016-08-05,9489344539193,Íngrid Angulo Herrero
BZP-0202,9489344539193,Íngrid Angulo Herrero,2015-05-04,1811030959739,Rosalva Cepeda Barberá
NAI-6436,1302654933424,Félix Benito Torrents,2023-04-04,5764917046634,Pepito Ibañez Almeida
PSV-0195,7554899762597,Águeda de Canet,2023-04-22,3864356061855,Ángela Aller Corominas
PSV-0195,3864356061855,Ángela Aller Corominas,2017-03-16,6288809453278,Yéssica Roman Bejarano
JYB-6879,2673758986926,Roldán Martí,2016-11-09,5687312568923,Inocencio del Palmer
UMX-1295,6642407341892,América Hervia Salinas,2022-08-05,3548404103407,Olivia Dorita Morales Morera
WXJ-9798,5054394942257,Sabas del Giner,2016-07-13,5447066669498,Cosme Río Vilanova
INE-2375,3905366847803,Miriam Aguado Isern,2019-09-18,7491680999898,Renato Villena Catalán
BJF-5085,6991496222976,María Belén Sáenz Barco,2020-01-11,4487009910987,Gerardo Grande Ripoll
BJF-5085,4487009910987,Gerardo Grande Ripoll,2019-05-22,6783682610014,Marita Fuentes Agudo
BJF-5085,6783682610014,Marita Fuentes Agudo,2021-03-13,2623430347293,Fátima Hierro Bravo
IUG-1067,8551947827252,Irene Murillo,2015-04-17,2916598475427,Sandra Beltrán Iborra
IUG-1067,2916598475427,Sandra Beltrán Iborra,2016-08-17,3409249237908,Nerea de Santiago
TWB-6268,4828681720747,Noé Antúnez Alberdi,2020-01-11,9501487513329,Rubén Manjón Nogueira
AAG-9081,1536706313039,Jacinta Alberdi González,2016-05-09,9288668350087,Alondra Melero
AAG-9081,9288668350087,Alondra Melero,2015-08-27,7567901201530,Isa Sanjuan Guijarro
UXV-7703,9943419529934,Nacio Báez-Heras,2017-01-26,2472831427749,Isaías Gascón Bermejo
UXV-7703,2472831427749,Isaías Gascón Bermejo,2021-07-18,9081280135165,Marcio Ribas Piñeiro
PQA-8663,2235952808113,Mamen Sánchez Amigó,2015-06-05,3608373954922,Olegario Vargas Expósito
PQA-8663,3608373954922,Olegario Vargas Expósito,2018-02-14,9552020672262,Jacinta Santamaria Baeza
PQA-8663,9552020672262,Jacinta Santamaria Baeza,2015-04-03,4290047728071,Amílcar Barceló
NHH-8353,1722646831471,Ariel del Villena,2022-02-08,6561663761344,Fernando Esteban Huerta
NHH-8353,6561663761344,Fernando Esteban Huerta,2022-01-01,8088890830659,Jimena Cuevas Portero
NHH-8353,8088890830659,Jimena Cuevas Portero,2021-07-26,2709791342509,Nacio Mendizábal Hurtado
VVH-3557,1053438528965,Visitación Arjona Quero,2017-09-10,1388975400786,Marcial Morell Flores
VVH-3557,1388975400786,Marcial Morell Flores,2017-08-21,9645062259693,Ascensión Dalmau Pedraza
URQ-8462,2579090023235,Eugenia de Bou,2018-09-26,7977717651442,Violeta Pereira Olivera
URQ-8462,7977717651442,Violeta Pereira Olivera,2016-11-12,7923570339133,Rosa Lobo Girona
ZGA-8709,4508434459028,Elena del Mas,2016-09-20,9579143466830,Jessica Niño Avilés
ZGA-8709,9579143466830,Jessica Niño Avilés,2022-06-25,6850652175797,Reyes Ballesteros Bosch
ZGA-8709,6850652175797,Reyes Ballesteros Bosch,2024-11-14,5465084569515,Olga Sacristán Vidal
SWW-1673,8589566670319,Armando Castelló,2016-07-28,9724716923976,Cándido Casal Marquez
SWW-1673,9724716923976,Cándido Casal Marquez,2019-10-25,3513731579426,Augusto de Beltran
DJV-5471,5468126555040,Toribio Dani Mosquera Luján,2019-06-20,3727396922013,César Alonso Guijarro
DJV-5471,3727396922013,César Alonso Guijarro,2018-08-31,7442414311685,Ricardo Almansa Marcos
EBV-6975,7202112794333,Chuy Arias,2024-10-04,2025201581114,Timoteo Tormo Lastra
EBV-6975,2025201581114,Timoteo Tormo Lastra,2016-02-04,7957704524500,Domitila Colomer Domínguez
DUN-7801,6886746683607,Vera Salcedo-Matas,2016-02-13,1106058750412,Isabela Juan Salom
DUN-7801,1106058750412,Isabela Juan Salom,2015-12-29,3827329909093,Cebrián Mercader Arco
DUN-7801,3827329909093,Cebrián Mercader Arco,2021-01-27,3572722161898,Virginia Alberdi Raya
LKY-3031,8451708126864,Tere Comas-Galán,2018-04-14,2608797960840,Mohamed Carrión
LKY-3031,2608797960840,Mohamed Carrión,2022-12-17,7815406401339,Tomasa Maricruz Canals Cabañas
LKY-3031,7815406401339,Tomasa Maricruz Canals Cabañas,2016-06-28,3595670017265,Bernardo Montesinos Real
JGZ-9709,9968617847172,Paz Tenorio Quero,2022-04-17,1959984059118,Sebastián del Comas
YSD-9018,9746662175555,Patricia Ordóñez Lumbreras,2016-03-16,7371802316594,Ágata Jove Cordero
YSD-9018,7371802316594,Ágata Jove Cordero,2021-03-20,1794227865693,Paola Losada Castejón
ENK-5296,5104761386354,Jose Antonio Bayo,2015-02-09,3993532558321,Teófilo de Plaza
EBP-5173,2555275404040,Florinda Cisneros,2022-02-08,7484810904680,Daniela de Vizcaíno
ZMK-1351,5021064249602,Chus Pascual Gálvez Torre,2017-08-10,7904703548262,Obdulia Salinas
ZMK-1351,7904703548262,Obdulia Salinas,2020-07-14,1063582697358,Ligia Rosa Palomar
ZMK-1351,1063582697358,Ligia Rosa Palomar,2021-02-10,1511275045308,Andrés Felipe Vasco Rocha Cánovas
LMM-9883,9298981581776,Melchor Duarte Cisneros,2015-05-28,9218423852920,Felicia Macias-Niño
LMM-9883,9218423852920,Felicia Macias-Niño,2022-08-04,7188429031089,Abraham Villalba Romero
LMM-9883,7188429031089,Abraham Villalba Romero,2023-02-01,2937995938995,Noemí Miró-Arias
DUK-3588,8707314508699,Renato Adadia Neira,2021-05-31,1304437792009,Domingo Carmona
DUK-3588,1304437792009,Domingo Carmona,2016-02-25,6035338919830,Fátima Cazorla Zamora
BEI-2520,9721380071350,Domitila Casares Reina,2021-12-08,2426664671519,Cleto Riquelme
BEI-2520,2426664671519,Cleto Riquelme,2020-04-12,1209571396532,Natalio Sanmiguel Fuertes
BEI-2520,1209571396532,Natalio Sanmiguel Fuertes,2015-01-24,5083163620456,David del Ayala
JQX-5116,5972768862108,Severino Serrano Arroyo,2017-11-20,2417941981384,Carlos Palomares Cases
JQX-5116,2417941981384,Carlos Palomares Cases,2024-07-03,7834737655707,Juanita Espada Cárdenas
JQX-5116,7834737655707,Juanita Espada Cárdenas,2019-04-23,4659282607171,Rico Páez Salazar
YSU-2405,3099387881417,Chucho Ernesto Cuenca Pulido,2021-09-16,1151613679981,Catalina Múñiz-Gibert
YSU-2405,1151613679981,Catalina Múñiz-Gibert,2024-12-12,8671480482651,Bienvenida Prada Aragonés
SVG-8547,7856864523421,Clemente Valverde Menendez,2024-02-29,4264808332608,Isidora Esteve Yáñez
SVG-8547,4264808332608,Isidora Esteve Yáñez,2022-04-08,4325016247533,Efraín Salomón Álamo Boix
SVG-8547,4325016247533,Efraín Salomón Álamo Boix,2020-12-28,4412483064965,Rosario Llamas Collado
CLP-1652,2904095290247,Jose Ramón Otero Caro,2018-02-07,1410747519438,Clementina Ballesteros Sainz
DFI-0369,2450095858279,Candelario Gaya Anglada,2016-11-09,8388394787301,Narciso de Sotelo
DFI-0369,8388394787301,Narciso de Sotelo,2017-03-17,2166164306565,Juanito Ripoll Rojas
BKJ-9574,4818366053828,Agustín Tomás Pinto,2021-12-23,3078464074117,José Ángel Jódar Barragán
LML-8239,1571345530777,Remedios de Carpio,2016-02-23,9818291179123,Clara Vargas
SXU-5766,6086617483709,Xavier Olivé-Chaves,2020-05-01,6114933519103,Julio León-Urrutia
SXU-5766,6114933519103,Julio León-Urrutia,2020-12-31,2335067703850,Benigna Borrás Ferrando
VNA-2102,1958972582801,Salvador Guijarro Almazán,2024-01-04,9635039667991,Che Mayo Aguado
VNA-2102,9635039667991,Che Mayo Aguado,2017-01-11,3872781672522,Candelario Peral-Canet
GRV-8261,1835058688170,Ezequiel de Samper,2018-01-28,6904699379171,Pascual Maximiano Arteaga Plaza
NOR-7122,1592846698993,Coral Leonor Catalá Bueno,2023-10-27,5393069866737,Aura Nélida Díaz Ribera
NOR-7122,5393069866737,Aura Nélida Díaz Ribera,2024-12-30,2074629616534,Néstor Escudero
NOR-7122,2074629616534,Néstor Escudero,2018-12-01,1221618930947,María Carmen Villalba Romeu
OOD-1450,2239144602438,Cesar Calvet Alsina,2024-04-11,2821066335055,Antonio del Fuertes
OOD-1450,2821066335055,Antonio del Fuertes,2019-03-22,5939593519842,Violeta Prieto
CYB-7271,9338107590027,Juan Francisco Casemiro Barragán Mayo,2019-08-24,9826219700552,Mateo Rosa Higueras
CYB-7271,9826219700552,Mateo Rosa Higueras,2019-06-06,5009056678860,Francisca Serra
FPY-0223,5936606004428,Vicenta Arellano Barón,2015-06-30,7866728044297,María Manuela Montserrat-Cortés
CJL-1357,1692520415512,Piedad Botella Soler,2023-11-23,7364601376374,Amanda Alsina Arco
CJL-1357,7364601376374,Amanda Alsina Arco,2017-04-25,2023922912627,María Carmen Gomis Acuña
CJL-1357,2023922912627,María Carmen Gomis Acuña,2017-06-15,3854346224127,Seve Mir Paniagua
XDH-3560,4294973613032,Ángeles Roxana Cobos Ripoll,2016-09-02,1029272320590,Juan Luis Lucas Maldonado
ZAY-2650,4357591033974,Maximiano Melero Piñol,2020-07-28,3663346511114,Adora Castellanos Sola
ZAY-2650,3663346511114,Adora Castellanos Sola,2019-02-06,4833389956354,Juan David Rovira Perera
SFN-3522,7426312299817,Basilio Vergara Verdejo,2021-03-07,5642866384260,Clotilde Fuente
SFN-3522,5642866384260,Clotilde Fuente,2024-03-23,1195898270837,Íngrid Alegre-Correa
SFN-3522,1195898270837,Íngrid Alegre-Correa,2022-05-10,9738853895240,Nicanor Company Peiró
LEP-1938,5257937921412,Luis Ángel Téllez Ramírez,2015-10-07,2562695237452,Patricio Marcio Hernandez Pablo
LEP-1938,2562695237452,Patricio Marcio Hernandez Pablo,2016-04-05,9992631449442,Camilo Sevilla-Suárez
LEP-1938,9992631449442,Camilo Sevilla-Suárez,2016-06-17,2817313981661,Asunción Vera Somoza Grau
NKJ-6474,5219084237932,Flavia Osorio-Donaire,2018-01-27,4372567662797,Armida Sobrino Plana
NKJ-6474,4372567662797,Armida Sobrino Plana,2022-03-28,3314866039243,Ramona Urrutia Cañete
JSE-1575,5643842678047,Concha Sastre Páez,2016-09-10,4810440373014,Eusebia Macías Aznar
JSE-1575,4810440373014,Eusebia Macías Aznar,2023-02-10,2150353534048,Donato Méndez Daza
JSE-1575,2150353534048,Donato Méndez Daza,2018-09-04,9139832804552,Samu Gisbert Niño
ZTF-7929,7100019887689,Lupe Baeza Anaya,2021-03-12,9275523777023,Silvestre Pino
ZTF-7929,9275523777023,Silvestre Pino,2022-01-17,1315534704779,Rufino Zabala Montoya
ZTF-7929,1315534704779,Rufino Zabala Montoya,2015-07-22,3566788483745,Leonor Gomis-Cano
UQJ-9496,5888854636330,Heraclio Bermejo Reina,2015-09-22,8912395744877,Cipriano del Infante
VYO-7841,2525583904923,Rosalina Bellido Zaragoza,2017-03-21,5474166762092,Noa Teresa Hervia Redondo
VYO-7841,5474166762092,Noa Teresa Hervia Redondo,2019-09-29,9683833325980,Nilo Vives Giner
REJ-9717,8129499819882,Eugenio de Escribano,2018-12-27,4581969199134,Humberto Ortiz Lasa
REJ-9717,4581969199134,Humberto Ortiz Lasa,2018-08-07,3493331522586,Dulce Leocadia Roma Santos
REJ-9717,3493331522586,Dulce Leocadia Roma Santos,2016-10-31,8371533818036,Eladio Luján Velázquez
EII-2724,8247518749682,Toni del Martinez,2020-06-26,1240981749419,Casandra Rivero Abella
OIO-9753,6067812472268,Itziar Blanca-Alegre,2018-04-29,7333675006202,Delia Vázquez Codina
OIO-9753,7333675006202,Delia Vázquez Codina,2023-02-24,6576650264271,David Macias Menéndez
OIO-9753,6576650264271,David Macias Menéndez,2024-03-10,4182223309615,Kike Peña Figuerola
VKL-5001,7362773165797,Juana Mármol-Sevilla,2023-04-16,3503503371413,Lupita Rojas Barba
VKL-5001,3503503371413,Lupita Rojas Barba,2022-10-13,3168668323250,Alejandra del Navas
VKL-5001,3168668323250,Alejandra del Navas,2021-08-16,4475404401833,Cecilia Calzada Gascón
GAF-6823,3717652250305,Porfirio Laguna Monreal,2016-06-11,1383111216116,Elisabet Parra Alarcón
GAF-6823,1383111216116,Elisabet Parra Alarcón,2015-12-24,4301605472218,Josué Martinez
XVA-1139,5037445813657,Cirino del Crespo,2018-09-30,7540265612261,Graciela Criado Riquelme
AAG-4057,8747392890926,Federico de Bertrán,2020-03-14,8228218215949,Paulino Mateos Aguilar
TOU-1303,2557323270277,Reyes Saura-Sans,2019-09-19,2745939070951,Poncio Córdoba Figuerola
TOU-1303,2745939070951,Poncio Córdoba Figuerola,2021-11-04,5752845855030,Ruy Castells-Sevillano
TOU-1303,5752845855030,Ruy Castells-Sevillano,2021-08-06,5696552554099,Ciriaco Vicente
KKW-5362,2738252845707,Ainara del Verdugo,2022-07-28,2802263962184,Samu Amaya Vazquez
ESH-7163,6329733590351,Amando Trinidad Borrás Lorenzo,2017-10-25,6057755504970,Jenny Soria
ESH-7163,6057755504970,Jenny Soria,2016-12-02,8621967266656,Aurelia Robledo Castillo
XQD-4856,3778013912644,José Antonio Gonzalo-Salazar,2018-03-07,3937425160768,Marcelo Bou Amo
PDX-3183,6497986505719,Desiderio de Leal,2021-03-08,2888028547983,Apolonia Abigaíl Elías Cortina
COY-7487,2410105183083,Eva de Rueda,2020-06-01,3926200521495,Clotilde del Alba
COY-7487,3926200521495,Clotilde del Alba,2021-05-02,7999531823198,Olga Cantero-Almansa
BFR-8906,8527865564836,Nuria Casals Bello,2015-02-16,2730429725480,Edelmira Garriga Montesinos
BFR-8906,2730429725480,Edelmira Garriga Montesinos,2023-05-23,4748808653213,Armida Paniagua-Casals
RTY-6114,3050371082763,Bernardita Ámbar Olivares Catalán,2021-09-09,9828592313294,Ema Vilanova Terrón
RTY-6114,9828592313294,Ema Vilanova Terrón,2022-10-31,9238109289278,Juan Gallardo-Coll
RTY-6114,9238109289278,Juan Gallardo-Coll,2021-05-26,8425930114267,Remigio Arenas Millán
ADJ-0114,9740610281996,Eusebia del Escobar,2015-10-28,8103873415332,Pepe Cabeza
ADJ-0114,8103873415332,Pepe Cabeza,2019-04-14,1478181537123,Jerónimo Riba Jiménez
ADJ-0114,1478181537123,Jerónimo Riba Jiménez,2024-11-23,8519643273027,Benito Requena Alarcón
OSC-3993,1728536361500,Simón Alvarado Carbó,2020-04-23,9702209167574,Cándida Valera
WMA-5541,4306814926817,Ámbar Bárcena Mena,2022-10-20,4465149860483,Dionisia Pujol Roman
OXG-9510,6401164139659,Sonia Abascal Torrijos,2016-11-10,7619120757544,Rosenda Dionisia Olivé Quintero
NEZ-0410,2351244399967,Atilio Valera Torres,2015-07-08,3852921171343,Ambrosio Matías Manzano Téllez
NEZ-0410,3852921171343,Ambrosio Matías Manzano Téllez,2023-02-10,4613842777361,Irma Reina Calderón
EAH-2409,8948963218180,Lara Macias,2019-11-27,6150532876689,Agustín Agullo Armengol
EAH-2409,6150532876689,Agustín Agullo Armengol,2015-09-06,7123205777623,Ofelia Herrera Llano
KJP-2496,7867646145878,Araceli Sevilla Cantón,2017-04-10,3264923059040,Jose Ignacio Cepeda
HQL-7611,1391283612889,Lara Nuñez Villaverde,2020-05-01,8770622105235,Gaspar Ortiz Gallo
HQL-7611,8770622105235,Gaspar Ortiz Gallo,2018-04-06,4783727802321,Jose Angel Fuentes Ribes
HQL-7611,4783727802321,Jose Angel Fuentes Ribes,2015-10-15,6788732542253,Cesar Casanovas Pedrero
BBM-6133,2449788883175,Alonso Roig Garrido,2021-01-22,4617064826407,Flora Santos Torralba
BBM-6133,4617064826407,Flora Santos Torralba,2019-03-27,4405471131048,Delfina Recio
BBM-6133,4405471131048,Delfina Recio,2016-07-14,4248204538225,Jorge Vilaplana-Canet
ZOQ-5548,4404703322239,Heraclio Alcalá Morillo,2023-05-25,2054395462650,Filomena Tolosa Tejedor
ZOQ-5548,2054395462650,Filomena Tolosa Tejedor,2020-04-24,7347474497933,Mario Valentín-Arrieta
OBJ-3225,9705231876498,Josefa Ema Soria Capdevila,2015-01-18,5155000381065,Leticia Vilalta Marcos
OBJ-3225,5155000381065,Leticia Vilalta Marcos,2019-08-29,7309828618318,Francisco Cadenas Manzanares
HTX-7994,3576361917148,Azahara Ropero Saez,2016-03-14,4544644453405,Esteban Seguí Fuentes
HTX-7994,4544644453405,Esteban Seguí Fuentes,2017-03-23,2627856182187,Modesta Mayol Solano
HTX-7994,2627856182187,Modesta Mayol Solano,2022-12-02,9597802639025,Bautista de Ramos
TRU-2996,5302589936004,Imelda Jiménez Rocha,2017-02-01,9167045666117,Jimena Ríos
QYO-9951,7588627571032,Trinidad Seco Plaza,2022-03-01,9797528867549,Borja de Capdevila
QYO-9951,9797528867549,Borja de Capdevila,2020-03-25,9157249964649,Marisa Solé
XSR-9416,7270423265503,Toribio Abella Acero,2020-11-24,1442389549100,Carmina Villanueva Andrade
ZWU-1429,4377521303094,Ramiro Escribano-Lamas,2016-03-05,3079539522684,Gloria Solís Gilabert
BCP-6486,6746897676969,Epifanio Marquez,2020-03-07,9438795555431,Daniel Romero Fajardo
OOY-9861,1452399357569,Chucho Palacio Pinto,2024-11-19,1083793166433,Juan Pablo Jódar Naranjo
ZBW-5581,5371466392390,Godofredo del Donaire,2019-03-24,5486835602585,Tecla Menendez Llobet
ZBW-5581,5486835602585,Tecla Menendez Llobet,2022-08-24,9790001177564,Matías Tejada Ferrando
KLG-4248,1522297107951,Álvaro del Vives,2019-11-25,1368148535356,Sebastian Tamarit Sanchez
KLG-4248,1368148535356,Sebastian Tamarit Sanchez,2016-10-27,9185239732432,Marciano Cristian Avilés Iglesias
QNR-5913,3961736079527,Eligia Amanda Mendez Alcántara,2021-04-28,6849992499169,Belen del Viana
